fips,state,county,lat,lon,total_population,area_sqmi,population_density_per_sqmi,num_deaths,years_of_potential_life_lost_rate,percent_fair_or_poor_health,average_number_of_physically_unhealthy_days,average_number_of_mentally_unhealthy_days,percent_low_birthweight,percent_smokers,percent_adults_with_obesity,food_environment_index,percent_physically_inactive,percent_with_access_to_exercise_opportunities,percent_excessive_drinking,num_alcohol_impaired_driving_deaths,num_driving_deaths,percent_driving_deaths_with_alcohol_involvement,num_chlamydia_cases,chlamydia_rate,teen_birth_rate,num_uninsured,percent_uninsured,num_primary_care_physicians,primary_care_physicians_rate,num_dentists,dentist_rate,num_mental_health_providers,mental_health_provider_rate,preventable_hospitalization_rate,percent_with_annual_mammogram,percent_vaccinated,high_school_graduation_rate,num_some_college,population,percent_some_college,num_unemployed_CHR,labor_force,percent_unemployed_CHR,percent_children_in_poverty,eightieth_percentile_income,twentieth_percentile_income,income_ratio,num_single_parent_households_CHR,num_households_CHR,percent_single_parent_households_CHR,num_associations,social_association_rate,annual_average_violent_crimes,violent_crime_rate,num_injury_deaths,injury_death_rate,average_daily_pm2_5,presence_of_water_violation,percent_severe_housing_problems,severe_housing_cost_burden,overcrowding,inadequate_facilities,percent_drive_alone_to_work,num_workers_who_drive_alone,percent_long_commute_drives_alone,life_expectancy,num_deaths_2,age_adjusted_death_rate,num_deaths_3,child_mortality_rate,num_deaths_4,infant_mortality_rate,percent_frequent_physical_distress,percent_frequent_mental_distress,percent_adults_with_diabetes,num_hiv_cases,hiv_prevalence_rate,num_food_insecure,percent_food_insecure,num_limited_access,percent_limited_access_to_healthy_foods,num_drug_overdose_deaths,drug_overdose_mortality_rate,num_motor_vehicle_deaths,motor_vehicle_mortality_rate,percent_insufficient_sleep,num_uninsured_2,percent_uninsured_2,num_uninsured_3,percent_uninsured_3,other_primary_care_provider_rate,percent_disconnected_youth,average_grade_performance,average_grade_performance_2,median_household_income,percent_enrolled_in_free_or_reduced_lunch,segregation_index,segregation_index_2,homicide_rate,num_deaths_5,suicide_rate_age_adjusted,num_firearm_fatalities,firearm_fatalities_rate,juvenile_arrest_rate,average_traffic_volume_per_meter_of_major_roadways,num_homeowners,percent_homeowners,num_households_with_severe_cost_burden,percent_severe_housing_cost_burden,population_2,percent_less_than_18_years_of_age,percent_65_and_over,num_black,percent_black,num_american_indian_alaska_native,percent_american_indian_alaska_native,num_asian,percent_asian,num_native_hawaiian_other_pacific_islander,percent_native_hawaiian_other_pacific_islander,num_hispanic,percent_hispanic,num_non_hispanic_white,percent_non_hispanic_white,num_not_proficient_in_english,percent_not_proficient_in_english,percent_female,num_rural,percent_rural,num_housing_units,num_households_CDC,num_below_poverty,num_unemployed_CDC,per_capita_income,num_no_highschool_diploma,num_age_65_and_older,num_age_17_and_younger,num_disabled,num_single_parent_households_CDC,num_minorities,num_limited_english_abilities,num_multi_unit_housing,num_mobile_homes,num_overcrowding,num_households_with_no_vehicle,num_institutionalized_in_group_quarters,percent_below_poverty,percent_unemployed_CDC,percent_no_highschool_diploma,percent_age_65_and_older,percent_age_17_and_younger,percent_disabled,percent_single_parent_households_CDC,percent_minorities,percent_limited_english_abilities,percent_multi_unit_housing,percent_mobile_homes,percent_overcrowding,percent_no_vehicle,percent_institutionalized_in_group_quarters,percentile_rank_below_poverty,percentile_rank_unemployed,percentile_rank_per_capita_income,percentile_rank_no_highschool_diploma,percentile_rank_socioeconomic_theme,percentile_rank_age_65_and_older,percentile_rank_age_17_and_younger,percentile_rank_disabled,percentile_rank_single_parent_households,percentile_rank_household_comp_disability_theme,percentile_rank_minorities,percentile_rank_limited_english_abilities,percentile_rank_minority_status_and_language_theme,percentile_rank_multi_unit_housing,percentile_rank_mobile_homes,percentile_rank_overcrowding,percentile_rank_no_vehicle,percentile_rank_institutionalized_in_group_quarters,percentile_rank_housing_and_transportation,percentile_rank_social_vulnerability
37151,North Carolina,Randolph,35.7103474555166,-79.80601658782601,142588,782.309924095868,182.26536006786802,2370.0,9378.454714700001,18.338246263,4.231205177300001,4.2101746596,8.1888768508,18.01229409,32.2,7.6,27.2,61.306366048,15.636128263,31.0,107.0,28.971962617,468.0,326.6,31.165833013,17605.0,15.014541205999999,66.0,46.06301,51.0,35.577009999999994,144.0,100.45273,4738.0,45.0,54.0,90.14037448799999,18382,33900,54.224188791,2484.0,66526.0,3.7338784836000003,20.6,87240.0,20717.0,4.2110344162,10895.0,32665.0,33.353742538,159,11.096997529000001,223.0,156.13950329,652.0,91.10904299200001,10.9,True,12.216452582999999,9.2230762108,2.4961282682,0.9565455042000001,85.031021754,63665.0,31.6,75.934360063,2370.0,447.67388324,74.0,56.273336324,89.0,8.0813583946,13.137011810999999,13.242477295999999,11.4,,,17720,12.4,11930.98383,8.416801054299999,139.0,32.321898202,178.0,17.788099760999998,32.178136955,15694.0,18.418890688,2112.0,6.2367115521,71.85161,8.1888904054,3.1425486132,3.2175847083,48372.0,54.181850501999996,43.208222934,31.659915921,3.7974594996,140.0,18.564175948,109.0,15.231419764000002,11.724137931,92.29320859399999,40260,71.84025981,5200.0,9.6931737688,143351,22.506295736,17.746649832,8862,6.1820287267,1613,1.1252101485,2128,1.4844681935,144,0.1004527349,16774,11.701348438,112950,78.792613934,4124,3.0579860595999997,50.678404755,79725.0,56.242592697,61310,54884,23757,4823,21731.0,19518,22966,33608,20018,4956,28260,4182,1675,12249,1374,2928,1421,16.9,7.0,20.0,16.1,23.6,14.2,9.0,19.8,3.1,2.7,20.0,2.5,5.3,1.0,0.5791,0.5256,0.6975,0.8058,0.6975,0.3789,0.6463,0.3795,0.6059,0.4846,0.5712,0.8478,0.7545,0.4865,0.7771,0.6788,0.3986,0.163,0.4862,0.6784
37153,North Carolina,Richmond,35.005942657746104,-79.74782722277571,45710,473.97637851027804,96.43940515277978,902.0,10844.978007,22.152687639,4.7675965397,4.5608276825,11.908559277,20.673412316,38.7,6.5,31.7,39.09174725,14.039789927000001,13.0,52.0,25.0,437.0,975.5,43.03030303,5192.0,14.638547423,13.0,29.01915,13.0,28.961609999999997,72.0,160.40278999999998,8406.0,42.0,43.0,81.0,5336,10754,49.618746513000005,902.0,16519.0,5.4603789576,31.1,75710.0,14728.0,5.1405486149,5652.0,10273.0,55.018008371,63,14.063127818,226.5,494.26089993,197.0,87.247668229,10.2,False,16.30552546,15.416551342,1.7876489706999998,0.18959913329999997,86.57496082200001,17229.0,28.3,73.967584844,902.0,542.16750755,29.0,70.072005026,35.0,9.3035619351,15.286453840999998,14.911633719000001,19.3,,,9010,19.8,2805.9043831999998,6.0162190082,20.0,14.856192061,62.0,19.446343774000002,37.406781631,4735.0,18.469399696,500.0,4.8216007715,44.556329999999996,9.2,2.9939288598,3.0252616053,38514.0,98.534201954,20.587092646,19.33128295,10.977774710999999,32.0,12.341115105,39.0,17.27238102,19.428571429,109.06377122,12260,66.105898846,2768.0,15.718341851,44887,22.868536546999998,17.947289860999998,14052,31.305277696999998,1444,3.2169670506,411,0.9156325885,69,0.1537193397,3007,6.6990442667,25421,56.63332367899999,912,2.1504362179,51.01031479,21235.0,45.530564549,20999,18458,11443,2257,19411.0,6055,7344,10749,8405,2316,19280,954,264,4903,332,1881,1346,25.8,11.6,19.7,16.1,23.5,18.9,12.5,42.2,2.2,1.3,23.3,1.8,10.2,2.9,0.9159999999999999,0.9223,0.8602,0.7934,0.9279999999999999,0.3789,0.6364,0.7628,0.9335,0.9239,0.8290000000000001,0.7851,0.8612,0.2311,0.8523,0.4712,0.9023,0.6663,0.8153,0.9624
37155,North Carolina,Robeson,34.640166178021396,-79.10389749379209,134576,948.010137955388,141.95628782013398,2590.0,12577.477164,30.037626404,5.5942265970000005,5.2095052356,11.936507937,24.057594215,39.0,6.5,35.2,44.835579274,12.985567397,69.0,225.0,30.666666666999998,1270.0,957.7,44.629608491999996,20086.0,18.59677061,51.0,38.4598,34.0,25.7906,249.0,188.87818000000001,9571.0,36.0,38.0,86.1,15500,33049,46.90005749,2915.0,49653.0,5.8707429561,35.6,72083.0,13071.0,5.5147272588,16708.0,33602.0,49.72323076,140,10.557591663,612.5,461.3814325,770.0,115.50652612,10.1,False,16.944353697,13.948986563,3.5718174888,0.5118153109,87.14517865100001,47383.0,30.9,73.152140766,2590.0,581.09354613,123.0,91.282858118,140.0,11.224244367999999,18.259433838,17.227353295,16.5,,,26570,19.8,7971.459845899999,5.9414017098,74.0,18.608300308,316.0,33.725876926,39.303123746,18325.0,24.128668676999997,1962.0,5.789489214800001,114.54059,12.430711169,2.7347280267,2.6944480067,35407.0,97.699763084,35.204973161999995,39.024561195,23.053131063000002,92.0,13.876155068,208.0,31.201762899999995,20.720720721,64.505773276,29877,64.99380017,5940.0,14.143530644,131831,24.82648239,15.220244099999999,30625,23.230499655,54971,41.698083151999995,877,0.6652456554,204,0.1547435732,11874,9.0069862172,33023,25.049495186999998,2684,2.1574695551,51.770827802,84007.0,62.613290799999994,52318,45914,40313,5819,16221.0,20111,17538,34925,21990,6477,99616,3311,981,20331,1642,4685,3209,30.8,10.8,23.6,13.0,26.0,16.6,14.1,74.0,2.6,1.9,38.9,3.6,10.2,2.4,0.9678,0.8918,0.9685,0.9134,0.971,0.1394,0.8784,0.6103,0.9698,0.8806,0.9771,0.8208,0.9359999999999999,0.3585,0.9879,0.843,0.9023,0.5839,0.9663,0.9940000000000001
37157,North Carolina,Rockingham,36.3960235343311,-79.774999602178,91898,565.6295372945559,162.470298916061,1695.0,9886.6758286,17.972562268,4.1978850789,4.368295370899999,9.4488188976,17.673989504,36.3,6.7,29.6,65.399442564,15.893852320999999,18.0,66.0,27.272727273,355.0,390.3,30.413097691,9335.0,12.958618487999999,34.0,37.383590000000005,33.0,36.38769,114.0,125.70293999999998,6385.0,42.0,53.0,85.7,10995,20478,53.691766773999994,1829.0,40499.0,4.5161608929,26.0,85376.0,18035.0,4.7339062933,7740.0,18720.0,41.346153846,138,15.173338904000001,222.0,245.34995524,446.0,97.702886836,10.3,True,14.011465138,12.055871983,2.0530595921,0.7998933476000001,84.012847744,38606.0,39.2,75.657315094,1695.0,472.11980921,46.0,61.263084996,60.0,9.3720712277,13.004647923,13.570346369000001,14.3,,,14390,15.7,10865.195056999999,11.602784038,79.0,28.934337366999998,102.0,15.910551502999999,35.203538506,8445.0,15.666740873,995.0,5.1863434975,52.92756,10.877360745999999,2.9843266871,2.8771194795999997,41869.0,60.970178926,29.045651736999996,24.933801995,7.6433041536,76.0,15.28039315,78.0,17.087051958,18.307692308,43.085134428,25695,69.070723905,4030.0,11.355631322,90690,20.274561694000003,20.456500165,16834,18.562134745,549,0.605358915,609,0.6715183592,96,0.1058551108,5661,6.242143566,65607,72.342044327,974,1.1251660602,51.816076745,58007.0,61.944833036000006,43591,37503,17517,4030,21298.0,12348,16798,19315,15154,3653,24930,892,1426,7724,773,2957,1403,19.4,9.5,18.9,18.3,21.0,16.7,9.7,27.1,1.0,3.3,17.7,2.1,7.9,1.5,0.7259,0.8109,0.731,0.7644,0.8131,0.6049,0.2999,0.6183,0.7093,0.6659999999999999,0.6686,0.5944,0.6514,0.5492,0.7192,0.5517,0.7659999999999999,0.3674,0.7291,0.8236
37159,North Carolina,Rowan,35.6394827056701,-80.5247902394888,138694,511.477858817934,271.163252932459,2448.0,9849.679596,18.166850161,4.3617639372,4.283802553999999,9.57235655,17.125582841,37.5,7.1,25.6,79.28453781,16.10733421,27.0,107.0,25.23364486,926.0,658.4,31.262366441999998,15497.0,13.771683492000001,58.0,41.23887,66.0,46.72169,317.0,224.40571,5276.0,43.0,49.0,84.5,18876,33588,56.198642371999995,2576.0,65775.0,3.9163816039999997,25.2,91247.0,20748.0,4.3978696742,11725.0,31102.0,37.698540287,195,13.864793379000002,525.0,390.51458665,762.0,108.91766996,10.6,False,14.896511515,12.306317044000002,2.5847828199,0.8162472062999999,82.9761074,60186.0,32.2,75.22584619,2448.0,478.19397411,72.0,57.33488349899999,80.0,7.309273640900001,13.189953673,13.153078691,14.0,,,19840,14.3,14535.955246000001,10.500733411,158.0,37.455048016,188.0,19.260045446,31.613731461,14192.0,17.342636834,1454.0,4.4958411923,99.81453,7.7575591736,3.0436583565,2.7390450567,46864.0,65.993812446,48.86645015,39.847654515,8.2982110696,145.0,20.094463122,136.0,19.439374167,10.45045045,98.306763871,36123,69.067513049,5663.0,11.493109817,141262,22.233155413000002,17.577267772,22779,16.125355722000002,897,0.6349903017,1790,1.2671489856,117,0.082824822,12997,9.2006342824,101224,71.656921182,2758,2.0936764594,50.63782192,53741.0,38.82234808,60472,51454,24142,6910,22463.0,15300,22555,31482,21645,5347,37286,3464,2386,9548,1328,3196,4326,18.0,10.6,16.1,16.3,22.7,15.9,10.4,26.9,2.6,3.9,15.8,2.6,6.2,3.1,0.6479,0.88,0.6406,0.6581,0.7574,0.3999,0.5244,0.5492,0.7835,0.6848,0.667,0.8211,0.7918,0.6227,0.6705,0.6963,0.5495,0.688,0.8558,0.8599
37161,North Carolina,Rutherford,35.4025671867211,-81.91982549896551,66701,565.38941351092,117.97355664267599,1224.0,9697.6877091,18.822772262,4.4227761188,4.4874834507,8.5769148709,19.415269925,28.5,6.9,24.5,56.882465713,15.714870045,8.0,47.0,17.021276596,244.0,366.6,33.911960741,7015.0,13.597860009000001,28.0,42.073,16.0,23.94278,97.0,145.15308000000002,3664.0,40.0,49.0,84.1,7815,14440,54.120498615,1256.0,24757.0,5.0733125985,28.3,77824.0,16850.0,4.618635014800001,5078.0,13791.0,36.82111522,140,21.036498325,122.0,195.9965299,327.0,98.260754595,10.1,False,14.590411476,11.553923463,2.7935069838,0.906002265,81.924837481,25997.0,32.1,75.734430755,1224.0,460.00146789,31.0,55.706302,34.0,7.0996032575,13.731380764,14.074226765,13.2,,,10400,15.6,6880.6956988,10.147022118999999,54.0,27.027297571,75.0,16.057653399,32.861961461,6363.0,16.709558824000002,717.0,5.018899622,88.28899,13.815789474,3.3694880894,3.2611367638,42831.0,83.967255665,36.794212645,33.74730211,3.8538368157,72.0,21.58548763,55.0,16.527038235,19.387755102,30.141075041,18787,71.311444297,3187.0,12.705310158,66826,20.629695029,21.579923981999997,6424,9.613024870599999,253,0.37859515759999995,472,0.7063119145000001,43,0.0643462126,3049,4.562595397,55473,83.011103463,397,0.6287714408,51.76727621,41392.0,61.041144374,33908,26490,12668,2878,19688.0,9009,13037,14197,13858,2299,10881,572,428,7135,746,1557,1195,19.3,10.1,19.0,19.5,21.3,21.1,8.7,16.3,0.9,1.3,21.0,2.8,5.9,1.8,0.7205,0.8539,0.843,0.7685,0.8558,0.7109,0.3333,0.8768,0.5529999999999999,0.823,0.517,0.56,0.5438,0.233,0.8026,0.7453,0.5033,0.45399999999999996,0.6103,0.8220000000000001
37163,North Carolina,Sampson,34.9915571114288,-78.3713906722902,63713,945.7018020517579,67.3711310074389,1060.0,9809.505514899998,22.735346871999997,4.6424569924000005,4.3700376976,8.9145968016,19.070204933,35.3,7.5,30.6,47.41372515,14.276983972,21.0,94.0,22.340425531999998,281.0,443.0,45.772187282,9568.0,18.698821552000002,29.0,45.71969,19.0,29.862009999999998,22.0,34.577059999999996,6553.0,44.0,48.0,83.46881028899999,7358,14959,49.187779932,1168.0,29207.0,3.9990413257,33.0,78935.0,16971.0,4.6511696423,6117.0,15588.0,39.241724403,89,14.031215513,143.5,227.46726691,312.0,98.12740207700001,10.7,False,17.846481876,14.350551113,3.6247334755000002,0.5543710021,84.304463975,25829.0,33.7,75.68549757699999,1060.0,468.14396189,37.0,59.30152420899999,35.0,6.0690133518,14.922329324000001,14.409221698,15.1,,,10090,15.9,1473.0683006,2.3223160609,38.0,19.981070565,124.0,27.799387068,32.454191673000004,8501.0,23.548476454,1175.0,7.3927268152,47.15054,7.307086614199999,3.1919140677,3.332749423,42807.0,98.61639571100001,24.553519311,20.379061607,8.9675442156,28.0,8.5143904924,44.0,13.83847978,13.090909090999999,48.362665238000005,16191,68.789565365,3382.0,15.259667013,63626,24.299814541,17.816615849,16027,25.189387986,2287,3.5944425235,449,0.7056863546,187,0.2939050074,12993,20.420897118,32024,50.331625436,3800,6.3897763578,50.625530444,53893.0,84.96318834600001,27154,23451,15207,2801,19871.0,10327,10306,15818,12398,2115,30541,3616,213,9457,850,1852,908,24.2,9.4,24.3,16.2,24.8,19.6,9.0,47.9,6.1,0.8,34.8,3.6,7.9,1.4,0.8828,0.8007,0.8316,0.9274,0.9169,0.3894,0.8023,0.8032,0.6039,0.8816,0.8733,0.9357,0.9389,0.1315,0.9698,0.8481,0.7659999999999999,0.3279,0.7711,0.9577
37165,North Carolina,Scotland,34.8409463650078,-79.4803958299004,35711,318.90659866107603,111.979495406906,722.0,12006.564925,24.397278139,5.0806136291,4.7568595199,13.416188655,22.866670167,39.5,5.6,26.1,66.258262577,14.181525177000001,14.0,37.0,37.837837838,312.0,889.1,47.765225933,3717.0,14.187564410999999,22.0,62.690569999999994,10.0,28.72738,62.0,178.10974,6333.0,50.0,43.0,87.1,4250,8505,49.97060552600001,843.0,11457.0,7.357947106599999,41.8,74212.0,13086.0,5.671098884299999,4381.0,8030.0,54.557907846000006,44,12.538113014,242.5,694.28538708,166.0,94.194016978,10.2,False,21.036585366,19.072164948,2.4390243902,1.7530487805000001,87.59491511,11721.0,24.2,74.114778903,722.0,563.90929646,26.0,80.57018903,30.0,9.8007187194,16.332613703,15.481604804000002,18.5,,,8250,23.3,2801.6968664,7.748698360900001,15.0,14.265742247,61.0,24.562011025,39.43326375,3363.0,18.238516189000002,389.0,4.7479555718,155.12784,14.232209738,2.8968601080000003,3.0903723289999996,36730.0,98.48613709799999,30.973496076999997,26.051835955,14.898268982000001,20.0,10.982470465,34.0,19.292750465,20.0,98.757112405,8034,61.267444521,2251.0,18.396534815,34810,22.648664176999997,18.296466533,13445,38.623958633,4303,12.361390405,312,0.8962941683,17,0.0488365412,1068,3.0680838839,15032,43.182993393000004,205,0.6200846945,50.353346738999996,17497.0,48.39173604,15173,13120,10480,1756,16192.0,5072,5681,8391,6954,1996,19843,214,456,3666,320,1484,2387,31.5,13.4,21.4,15.9,23.5,20.6,15.2,55.6,0.6,3.0,24.2,2.4,11.3,6.7,0.9713,0.9618,0.9691,0.8516,0.9729,0.3575,0.6342,0.8577,0.9809,0.9526,0.9128,0.455,0.7224,0.5183,0.8711,0.6613,0.9341,0.8695,0.9892,0.9933
37167,North Carolina,Stanly,35.311987634593294,-80.2509876549471,60610,395.12537941641,153.394348116842,995.0,9418.4713214,16.468114249,3.8844061920999997,4.0355329275,9.712003363500001,16.708050684,28.4,8.0,24.3,69.225055707,16.936951473,10.0,50.0,20.0,239.0,388.7,29.145332808000003,6259.0,12.923807557,23.0,37.40932,21.0,33.830040000000004,136.0,219.08981,5381.0,46.0,49.0,88.7,8017,14440,55.519390582,1065.0,29882.0,3.5640184727,19.2,93957.0,22721.0,4.1352493288,4351.0,13224.0,32.902298851,108,17.566116912000002,132.0,266.12098424,281.0,91.931610733,10.5,True,16.10852056,12.974479949000001,3.2005086901,1.0173802459,83.591264877,27979.0,38.8,75.806001719,995.0,435.91352681,40.0,75.19079664600001,41.0,8.7719298246,11.962191445,12.584144043,9.6,,,8210,13.5,1350.8979413,2.2297564435,55.0,29.834877514000002,73.0,17.101105012,32.02832101,5651.0,15.993547109000001,673.0,4.868697098999999,78.93677,13.416694829,3.2079699926,3.0130516485000003,51491.0,47.949699288999994,49.323514593999995,40.905378010999996,5.153757675,51.0,16.150234675,49.0,16.030779096,11.70212766,51.696992451999996,17435,73.512670237,2634.0,11.547566857,62075,21.567458719,18.901329037,6967,11.223519935999999,284,0.4575110753,1348,2.1715666531999998,164,0.2641965364,2710,4.3656866694,50047,80.62343938800001,566,0.981361075,50.094240838000005,41024.0,67.71313031300001,27282,23588,10047,3066,22103.0,6380,10605,13280,9390,2150,11203,607,347,3590,753,1595,2059,17.1,10.3,15.3,17.5,21.9,15.9,9.1,18.5,1.1,1.3,13.2,3.2,6.8,3.4,0.5925,0.8634,0.6695,0.6211,0.7342,0.5237,0.405,0.5492,0.6205,0.568,0.5498,0.6011,0.5855,0.235,0.5833,0.8032,0.6425,0.7144,0.7440000000000001,0.7526
37169,North Carolina,Stokes,36.4018989547023,-80.2395022641348,46453,449.007228579822,103.457131741348,858.0,9609.1707409,14.949750544,3.9060380778,4.1079247455,8.7927927928,15.906936115999999,32.8,7.9,27.3,56.393325035,16.454184493,12.0,39.0,30.769230769,101.0,220.9,21.241149521,4799.0,13.291787841,10.0,21.8737,7.0,15.395779999999998,21.0,46.18734,5454.0,41.0,48.0,83.3,5207,10086,51.62601626,793.0,21781.0,3.6407878426,18.2,85482.0,19389.0,4.4087884883,3353.0,8892.0,37.708052181999996,34,7.4370584247,100.5,216.91739872,244.0,106.06343811,9.8,False,12.871287129,10.112359551,1.9541427827000002,1.4851485149,88.254869335,20434.0,45.3,75.991569099,858.0,464.30349668,14.0,39.692665362,,,11.798716827,12.506709281,13.5,,,5570,12.1,2904.0860063,6.1266344725,53.0,38.606944879000004,60.0,18.551613681,31.891189972,4390.0,15.953774030999998,459.0,5.0345508391000005,61.583130000000004,,3.1925273896,3.1866109876,50826.0,49.567962778,43.212584065,32.773570305,,56.0,22.388615928000004,44.0,19.126193757,21.935483871,36.288302793,14997,77.69661175,1918.0,10.44946881,45467,18.743264346,21.263773726,1744,3.8357490048000003,219,0.48166802299999995,188,0.41348670460000003,15,0.0329909605,1396,3.0703587217000003,41454,91.17381837399999,47,0.107173804,50.812677326000006,35881.0,75.696715259,21868,19190,7052,1633,22013.0,5992,8766,9360,7106,1547,3969,206,295,5326,373,796,510,15.4,7.5,17.8,18.9,20.1,15.4,8.1,8.5,0.5,1.3,24.4,1.9,4.1,1.1,0.4811,0.5947,0.6791,0.7329,0.6606,0.659,0.2117,0.5005,0.4409,0.3368,0.3187,0.3642,0.3066,0.2486,0.8739,0.5199,0.2038,0.1958,0.2636,0.4129
37171,North Carolina,Surry,36.414779742301995,-80.68812917416459,72767,533.7645859528981,136.327890450232,1324.0,10017.174699,18.945609764,4.3031613414,4.5196172977,8.708938120700001,17.195156723,30.5,8.1,32.4,48.78585099,15.12663405,19.0,71.0,26.76056338,213.0,294.9,29.836442626999997,8411.0,14.69812145,39.0,53.99867,30.0,41.69678,80.0,111.19142,5700.0,41.0,50.0,91.35503282299999,8832,15913,55.501790988,1206.0,34033.0,3.5436194282,23.6,84845.0,16821.0,5.0439926283,4331.0,15218.0,28.459718754,105,14.538103677,126.0,173.0781118,384.0,106.0785202,9.6,False,13.698630137,10.964630225,2.4102653026,0.814981793,85.896374772,30205.0,32.5,75.177122213,1324.0,477.97506055,34.0,54.716039846,31.0,5.8991436727,13.303494199000001,14.022947786,14.7,,,8970,12.4,2515.9016340999997,3.4149574933999998,65.0,30.052939409,94.0,18.481853376,33.993934337,7623.0,18.094424268,890.0,5.552782630399999,133.4297,9.6121416526,3.3991492377999997,3.3075131564999998,46342.0,55.236630788,42.13696483,29.961944096999996,4.3255401518,96.0,25.813224312,67.0,18.508491807000002,22.407407406999997,37.065255284,20933,72.220113852,3026.0,11.14425662,71948,21.119419581,20.492577973,2632,3.6581975870999996,472,0.6560293545,522,0.7255239895000001,63,0.0875632401,7764,10.791126925,60163,83.620114527,1347,1.9696149966,51.352365596999995,50691.0,68.805396821,33625,28837,12801,1937,21411.0,11401,13767,16140,14272,2015,11141,1536,830,8094,696,1934,1013,17.9,6.1,22.4,18.9,22.2,19.8,7.0,15.3,2.2,2.5,24.1,2.4,6.7,1.4,0.6422,0.3964,0.7243,0.8819,0.7068,0.659,0.4454,0.8141,0.2767,0.6444,0.4963,0.787,0.6657,0.4537,0.8691,0.6549,0.6297,0.3142,0.7138,0.7641
37173,North Carolina,Swain,35.4867917207532,-83.4926418602753,14234,527.994554112258,26.958611389339598,320.0,12357.738513,21.405758274,4.8181160131,4.7550984842,8.0531665364,21.858117803000003,31.1,8.0,24.9,97.04599098799999,15.942132927000001,1.0,8.0,12.5,88.0,615.6,58.013765978,2102.0,18.324470404,12.0,83.95130999999999,12.0,84.24008,40.0,280.80028,4671.0,21.0,42.0,79.3,1712,3314,51.65962583,299.0,6912.0,4.3258101852,22.9,71354.0,16251.0,4.3907451849,1145.0,3090.0,37.055016181,14,9.794319294800001,26.5,195.11835953,66.0,92.187783722,8.4,False,11.797235022999999,9.0737240076,2.2857142857,1.5668202765,84.458851071,5553.0,18.9,73.270509705,320.0,606.12791746,,,,,15.264442973,15.375920622999999,13.0,,,2020,14.2,90.9247777,0.6503453093,12.0,27.981811821999997,16.0,16.033349367,34.361277240999996,1877.0,22.436050680999998,248.0,7.5887392900999995,217.62022000000002,,3.0968741147000003,2.9001370511,43121.0,57.625611383,,69.660741254,,11.0,14.705651816,12.0,16.761415222,,22.53789378,3887,71.41282381,496.0,9.931918302,14245,22.098982099,19.157599158,152,1.0670410670000001,4251,29.842049841999998,100,0.702000702,5,0.035100035099999996,790,5.5458055458,8736,61.326781327,35,0.2620545073,51.814671815,13981.0,100.0,8797,5425,3277,420,20256.0,1924,2672,3292,2142,465,5215,25,74,2239,129,294,267,23.4,7.0,19.7,18.8,23.1,15.2,8.6,36.6,0.2,0.8,25.5,2.4,5.4,1.9,0.8669,0.5256,0.8058,0.7934,0.802,0.6507,0.5836,0.483,0.5361,0.6832,0.7755,0.1757,0.4667,0.1458,0.887,0.6457,0.4187,0.4801,0.5231,0.7211
37175,North Carolina,Transylvania,35.2020952404851,-82.7982545623966,33062,378.47816234098605,87.3551060264691,488.0,7499.4772773999985,16.32592321,4.0562388206,4.0807201637,8.9124668435,15.696345978,26.8,8.1,24.9,89.71592626200001,14.256028037,3.0,24.0,12.5,70.0,206.1,23.310414221,3525.0,15.309446254000001,27.0,79.51467,12.0,35.072340000000004,85.0,248.42905,986.0,47.0,52.0,85.7,3725,6362,58.550770198,538.0,14275.0,3.76882662,22.6,88227.0,23147.0,3.8115954551,1934.0,5314.0,36.394429808000005,57,16.786429497,43.5,131.47356172,157.0,93.503028426,8.7,False,12.969653179000002,10.98540146,1.5101156069,0.7947976879,79.12514264,13145.0,34.5,80.215375093,488.0,333.59858364,13.0,60.422960725,,,12.365371922000001,12.899642292000001,9.7,,,4200,12.6,795.90121236,2.40526205,19.0,18.691037156,27.0,11.555201767,30.184297391999998,3208.0,18.014375562,353.0,6.3603603604,61.37659,12.283136711,3.488944825,3.2123208016,51398.0,48.437910213,53.149111538999996,29.839592135,,42.0,25.266251722,30.0,17.866820718,17.222222222,97.006171292,10846,76.796714579,1514.0,11.175081192999999,34215,15.613035218,30.527546398000002,1198,3.50138828,149,0.43548151399999996,231,0.6751424814,19,0.05553119980000001,1184,3.4604705539,30875,90.23819962,316,0.9843316823999999,51.66155195100001,19734.0,59.637352675,19366,13841,4598,962,25394.0,2928,9238,5481,5211,903,3524,373,205,2434,216,575,1244,14.4,6.7,11.8,27.9,16.6,16.0,6.5,10.7,1.2,1.1,12.6,1.6,4.2,3.8,0.4155,0.4823,0.4136,0.4327,0.4269,0.9771,0.035,0.5559,0.2098,0.3126,0.3824,0.6278,0.5049,0.1853,0.5642,0.3789,0.2206,0.7434,0.28300000000000003,0.3451
